COMMUNE_CODE,PARC_2011,PARC_2022,evo_11_22
46118,0,3,inf
46127,2,18,800.0
46128,1,17,1600.0
46129,0,2,inf
46131,0,1,inf
46135,0,0,
46136,0,1,inf
46137,0,5,inf
46138,0,0,
46140,0,0,
46143,1,2,100.0
46144,0,1,inf
46148,1,9,800.0
46149,0,2,inf
46152,0,1,inf
46153,0,3,inf
46154,0,0,
46155,0,1,inf
46156,0,1,inf
46159,0,1,inf
46160,1,0,-100.0
46161,0,1,inf
46162,0,1,inf
46165,0,2,inf
46169,0,1,inf
46170,1,2,100.0
46173,0,3,inf
46175,1,3,200.0
46176,0,3,inf
46178,0,0,
46179,0,1,inf
46180,0,2,inf
46181,0,1,inf
46182,0,3,inf
46183,0,1,inf
46184,0,0,
46185,0,6,inf
46186,0,2,inf
46187,0,1,inf
46189,0,2,inf
46190,1,1,0.0
46191,0,9,inf
46192,0,3,inf
46193,0,2,inf
46195,0,1,inf
46197,0,6,inf
46199,0,1,inf
46200,0,0,
46201,0,1,inf
46202,1,1,0.0
46204,0,1,inf
46205,0,1,inf
46208,0,2,inf
46211,0,2,inf
46214,0,0,
46215,0,3,inf
46216,0,5,inf
46217,0,5,inf
46220,1,2,100.0
46221,0,1,inf
46224,0,9,inf
46225,1,12,1100.0
46228,0,1,inf
46229,0,1,inf
46231,0,3,inf
46232,1,1,0.0
46238,0,1,inf
46240,1,7,600.0
46241,0,1,inf
46242,0,1,inf
46249,0,2,inf
46251,1,9,800.0
46252,1,1,0.0
46253,1,3,200.0
46256,0,2,inf
46257,0,2,inf
46260,0,1,inf
46262,0,1,inf
46263,0,0,
46264,0,2,inf
46265,0,2,inf
46266,0,3,inf
46267,0,3,inf
46268,0,1,inf
46270,0,1,inf
46271,0,2,inf
46272,0,1,inf
46273,1,6,500.0
46276,0,0,
46280,0,1,inf
46283,0,1,inf
46286,0,1,inf
46289,0,1,inf
46292,0,0,
46293,0,0,
46296,0,2,inf
46297,0,4,inf
46301,0,1,inf
46302,0,1,inf
46307,0,1,inf
46309,1,11,1000.0
46311,0,2,inf
46313,0,1,inf
46314,0,1,inf
46317,0,1,inf
46318,0,0,
46319,0,1,inf
46320,0,3,inf
46321,0,1,inf
46322,0,1,inf
46324,1,0,-100.0
46328,0,1,inf
46330,0,2,inf
46334,0,7,inf
46335,0,2,inf
46336,0,2,inf
46337,0,0,
46339,0,1,inf
46340,1,0,-100.0
47001,8,159,1887.5
47003,1,4,300.0
47004,0,12,inf
47005,0,1,inf
47006,0,3,inf
47007,0,1,inf
47008,0,1,inf
47009,0,4,inf
47010,0,2,inf
47011,0,1,inf
47013,0,1,inf
47015,0,6,inf
47016,0,6,inf
47017,0,2,inf
47018,0,1,inf
47019,0,4,inf
47020,0,3,inf
47021,0,1,inf
47022,0,3,inf
47024,0,11,inf
47025,0,1,inf
47026,0,1,inf
47027,0,15,inf
47028,0,0,
47029,0,5,inf
47030,0,1,inf
47031,0,92,inf
47032,1,37,3600.0
47034,1,3,200.0
47036,0,2,inf
47037,0,1,inf
47038,0,11,inf
47040,0,12,inf
47043,0,7,inf
47045,0,1,inf
47046,0,1,inf
47048,0,2,inf
47049,0,10,inf
47051,0,12,inf
47052,0,25,inf
47054,0,8,inf
47055,0,2,inf
47056,0,2,inf
47057,0,5,inf
47060,0,3,inf
47061,0,4,inf
47062,0,2,inf
47063,0,1,inf
47064,0,1,inf
47065,0,7,inf
47066,0,2,inf
47067,0,3,inf
47069,3,17,466.6666666666667
47070,0,2,inf
47071,0,1,inf
47075,1,8,700.0
47077,1,2,100.0
47078,0,4,inf
47079,0,3,inf
47081,0,1,inf
47082,0,2,inf
47085,0,1,inf
47086,0,5,inf
47087,0,1,inf
47088,0,2,inf
47089,0,1,inf
47090,0,1,inf
47091,1,27,2600.0
47092,0,2,inf
47093,0,1,inf
47094,0,5,inf
47095,0,3,inf
47096,0,1,inf
47097,0,4,inf
47099,0,1,inf
47100,0,24,inf
47101,0,4,inf
47102,0,0,
47105,0,1,inf
47106,0,11,inf
47107,0,1,inf
47108,0,0,
47109,0,2,inf
47110,0,5,inf
47111,0,2,inf
47113,0,1,inf
47117,0,5,inf
47118,0,1,inf
47119,0,1,inf
47120,0,1,inf
47121,0,2,inf
47122,0,1,inf
47123,0,1,inf
47125,0,2,inf
47126,0,1,inf
47127,0,1,inf
47128,0,5,inf
47130,0,1,inf
47131,1,4,300.0
47132,0,2,inf
47133,0,1,inf
47135,0,0,
47137,1,6,500.0
47138,0,2,inf
47140,0,1,inf
47142,0,2,inf
47143,0,5,inf
47144,0,2,inf
47145,1,22,2100.0
47146,0,6,inf
47147,0,4,inf
47151,0,2,inf
47155,0,3,inf
47156,0,2,inf
47157,3,59,1866.6666666666667
47158,0,1,inf
47159,0,2,inf
47160,0,2,inf
47162,0,1,inf
47165,0,4,inf
47167,0,2,inf
47168,0,9,inf
47169,0,7,inf
47170,0,2,inf
47171,0,2,inf
47172,0,4,inf
47173,0,1,inf
47174,0,2,inf
47175,1,5,400.0
47178,0,0,
47179,0,2,inf
47180,0,2,inf
47181,0,1,inf
47183,0,1,inf
47184,0,1,inf
47185,0,11,inf
47186,0,2,inf
47187,0,3,inf
47189,0,1,inf
47190,0,1,inf
47191,0,1,inf
47193,0,1,inf
47194,0,1,inf
47195,1,17,1600.0
47196,0,1,inf
47198,0,0,
47201,0,63,inf
47203,2,10,400.0
47204,0,1,inf
47206,0,0,
47208,0,2,inf
47209,2,17,750.0
47210,0,4,inf
47212,0,1,inf
47213,0,7,inf
47215,0,19,inf
47216,0,2,inf
47217,1,4,300.0
47218,0,0,
47220,0,2,inf
47221,0,0,
47222,0,1,inf
47224,0,1,inf
47225,1,21,2000.0
47226,0,3,inf
47228,0,1,inf
47229,0,1,inf
47230,0,0,
47232,0,1,inf
47233,0,14,inf
47234,0,3,inf
47235,0,3,inf
47236,0,2,inf
47237,0,1,inf
47238,0,6,inf
47239,0,2,inf
47241,0,1,inf
47242,0,1,inf
47244,0,3,inf
47246,0,5,inf
47248,0,1,inf
47249,0,2,inf
47251,0,1,inf
47252,1,16,1500.0
47253,0,5,inf
47254,0,1,inf
47255,0,1,inf
47257,0,0,
47258,0,1,inf
47262,0,2,inf
47263,0,0,
47264,0,3,inf
47265,0,1,inf
47266,0,1,inf
47269,0,2,inf
47271,0,0,
47272,1,2,100.0
47273,0,1,inf
47274,0,0,
47275,0,1,inf
47276,0,1,inf
47277,0,1,inf
47278,0,2,inf
47279,0,2,inf
47280,0,11,inf
47282,0,1,inf
47283,0,3,inf
47284,0,1,inf
47285,0,3,inf
47288,0,0,
47289,0,2,inf
47290,1,2,100.0
47291,0,2,inf
47292,0,2,inf
47294,0,2,inf
47297,0,2,inf
47299,0,1,inf
47300,0,2,inf
47301,0,1,inf
47302,0,0,
47305,0,0,
47306,0,3,inf
47310,0,19,inf
47312,0,4,inf
47314,1,0,-100.0
47315,0,3,inf
47316,0,4,inf
47317,0,0,
47318,0,2,inf
47323,5,94,1780.0
47324,0,7,inf
47326,1,4,300.0
47327,0,0,
47328,0,1,inf
48003,0,1,inf
48004,0,0,
48009,0,6,inf
48013,0,2,inf
48015,0,2,inf
48016,0,3,inf
48017,0,3,inf
48018,0,0,
48025,0,1,inf
48027,0,5,inf
48028,0,1,inf
48029,0,2,inf
48034,0,1,inf
48039,0,5,inf
48042,0,4,inf
48043,0,1,inf
48046,0,1,inf
48050,0,0,
48054,0,1,inf
48056,0,1,inf
48059,0,1,inf
48061,0,0,
48064,0,1,inf
48070,0,1,inf
48075,0,2,inf
48080,0,10,inf
48086,0,1,inf
48087,0,1,inf
48089,0,2,inf
48090,0,1,inf
48092,2,9,350.0
48095,1,28,2700.0
48097,0,1,inf
48099,0,3,inf
48103,0,1,inf
48104,0,1,inf
48111,0,0,
48112,0,2,inf
48116,0,1,inf
48121,0,1,inf
48127,0,1,inf
48129,0,0,
48132,0,4,inf
48139,0,1,inf
48140,0,10,inf
48141,0,0,
48146,0,1,inf
48148,0,2,inf
48152,0,1,inf
48157,0,1,inf
48161,0,1,inf
48163,0,1,inf
48165,0,0,
48166,0,2,inf
48185,0,1,inf
48188,0,2,inf
48194,0,1,inf
48198,0,1,inf
49002,1,5,400.0
49003,0,2,inf
49007,58,534,820.6896551724138
49012,2,2,0.0
49015,4,70,1650.0
49018,0,18,inf
49020,1,75,7400.0
49021,1,19,1800.0
49022,0,7,inf
49023,31,49,58.06451612903226
49026,1,7,600.0
49027,0,0,
49028,0,1,inf
49029,1,3,200.0
49030,0,3,inf
49035,3,43,1333.3333333333335
49036,0,1,inf
49041,0,1,inf
49048,1,15,1400.0
49050,3,39,1200.0
49053,0,2,inf
49054,0,4,inf
49055,2,5,150.0
49056,0,0,
49057,0,1,inf
49058,0,5,inf
49060,1,3,200.0
49061,0,1,inf
49063,2,22,1000.0
49064,0,0,
49068,0,3,inf
49069,3,28,833.3333333333334
49070,0,1,inf
49076,2,4,100.0
49080,0,18,inf
49082,0,3,inf
49086,1,6,500.0
49089,0,3,inf
49090,0,1,inf
49092,5,45,800.0
49099,36,306,750.0
49100,0,2,inf
49102,0,1,inf
49107,1,0,-100.0
49109,0,2,inf
49110,2,7,250.0
49112,0,1,inf
49113,0,0,
49120,0,1,inf
49121,1,2,100.0
49123,1,19,1800.0
49125,1,21,2000.0
49127,0,6,inf
49129,0,41,inf
49130,1,4,300.0
49131,0,1,inf
49132,0,7,inf
49135,0,5,inf
49138,1,9,800.0
49140,0,2,inf
49155,0,4,inf
49160,0,4,inf
49163,0,1,inf
49167,1,14,1300.0
49170,1,3,200.0
49171,0,2,inf
49174,0,2,inf
49176,0,9,inf
49178,0,3,inf
49180,1,5,400.0
49182,0,0,
49183,0,4,inf
49192,1,10,900.0
49193,0,7,inf
49194,5,18,260.0
49195,0,4,inf
49200,1,20,1900.0
49201,0,11,inf
49205,0,4,inf
49211,0,4,inf
49214,2,32,1500.0
49215,2,8,300.0
49216,1,3,200.0
49217,0,2,inf
49218,0,28,inf
49219,0,5,inf
49220,0,5,inf
49221,0,3,inf
49222,0,7,inf
49223,1,21,2000.0
49224,0,3,inf
49228,0,6,inf
49231,0,9,inf
49235,1,2,100.0
49240,0,2,inf
49241,2,15,650.0
49244,4,41,925.0
49246,3,68,2166.666666666667
49247,0,5,inf
49248,0,9,inf
49253,1,5,400.0
49259,2,7,250.0
49260,2,5,150.0
49261,2,10,400.0
49262,1,0,-100.0
49266,0,2,inf
49267,4,56,1300.0
49269,1,12,1100.0
49271,0,5,inf
49278,1,13,1200.0
49283,1,5,400.0
49284,0,3,inf
49291,1,1,0.0
49292,3,7,133.33333333333331
49294,1,21,2000.0
49298,0,18,inf
49299,0,7,inf
49301,1,58,5700.0
49302,0,1,inf
49306,0,7,inf
49307,5,58,1060.0
49308,2,13,550.0
49311,0,1,inf
49323,4,70,1650.0
49326,0,1,inf
49328,11,103,836.3636363636364
49329,0,4,inf
49330,0,4,inf
49331,1,28,2700.0
49332,0,22,inf
49333,1,3,200.0
49334,0,0,
49336,0,3,inf
49338,2,6,200.0
49339,2,3,50.0
49343,0,7,inf
49344,1,1,0.0
49345,3,13,333.33333333333337
49347,0,13,inf
49352,0,2,inf
49353,4,39,875.0
49355,1,5,400.0
49358,0,2,inf
49359,0,0,
49361,1,5,400.0
49362,2,2,0.0
49364,0,1,inf
49367,1,5,400.0
49368,0,3,inf
49369,0,2,inf
49370,1,1,0.0
49371,1,4,300.0
49373,1,11,1000.0
49374,0,3,inf
49377,2,39,1850.0
49378,0,4,inf
49381,0,5,inf
49XXX,0,0,
50002,0,12,inf
50003,0,13,inf
50006,0,1,inf
50008,0,1,inf
50015,0,0,
50016,0,1,inf
50019,0,1,inf
50021,0,1,inf
50023,0,2,inf
50024,0,1,inf
50025,1,38,3700.0
50027,0,3,inf
50028,0,0,
50030,0,3,inf
50031,3,11,266.66666666666663
50032,0,5,inf
50033,0,0,
50034,0,1,inf
50041,3,49,1533.3333333333335
50042,1,0,-100.0
50045,0,3,inf
50049,0,1,inf
50050,0,1,inf
50052,0,1,inf
50058,0,6,inf
50059,0,1,inf
50066,0,13,inf
50069,0,1,inf
50074,0,4,inf
50076,0,14,inf
50077,0,5,inf
50078,0,1,inf
50081,0,4,inf
50082,1,10,900.0
50083,0,3,inf
50084,0,2,inf
50085,0,6,inf
50086,0,1,inf
50087,1,5,400.0
50092,0,2,inf
50093,0,1,inf
50094,0,1,inf
50095,0,3,inf
50098,0,1,inf
50099,3,46,1433.3333333333335
50102,0,5,inf
50106,1,0,-100.0
50108,0,1,inf
50109,1,4,300.0
50115,0,3,inf
50117,0,2,inf
50118,0,0,
50120,0,0,
50121,0,1,inf
50129,19,235,1136.842105263158
50135,0,1,inf
50137,0,1,inf
50138,0,1,inf
50139,1,20,1900.0
50142,0,1,inf
50143,0,3,inf
50147,1,17,1600.0
50148,0,2,inf
50149,0,2,inf
50151,0,4,inf
50159,0,1,inf
50162,0,6,inf
50164,0,4,inf
50165,3,24,700.0
50166,0,1,inf
50167,0,1,inf
50168,1,0,-100.0
50174,0,0,
50176,0,2,inf
50178,0,2,inf
50181,0,3,inf
50182,0,2,inf
50184,0,6,inf
50185,0,1,inf
50188,0,2,inf
50190,0,1,inf
50197,2,3,50.0
50198,1,2,100.0
50199,0,1,inf
50200,0,0,
50209,0,3,inf
50210,0,1,inf
50214,0,1,inf
50215,2,14,600.0
50217,0,1,inf
50218,9,57,533.3333333333333
50219,0,1,inf
50222,0,4,inf
50228,0,2,inf
50229,0,1,inf
50230,0,2,inf
50231,1,3,200.0
50232,0,1,inf
50235,0,0,
50236,0,10,inf
50237,0,2,inf
50239,1,6,500.0
50240,0,0,
50241,0,1,inf
50251,0,0,
50252,1,3,200.0
50256,0,4,inf
50259,0,2,inf
50260,0,7,inf
50262,0,1,inf
50263,0,1,inf
50266,0,2,inf
50267,1,6,500.0
50268,0,2,inf
50270,0,1,inf
50272,0,3,inf
50274,0,2,inf
50276,0,2,inf
50277,0,7,inf
50279,0,2,inf
50281,0,0,
50285,0,1,inf
50288,0,1,inf
50289,0,1,inf
50290,0,1,inf
50292,0,7,inf
50294,0,9,inf
50295,0,0,
50297,0,2,inf
50298,0,2,inf
50299,0,1,inf
50305,0,1,inf
50310,0,1,inf
50311,1,0,-100.0
50317,0,2,inf
50321,0,1,inf
50324,1,1,0.0
50332,0,4,inf
50335,0,0,
50336,0,1,inf
50341,0,2,inf
50345,0,1,inf
50349,2,5,150.0
50356,0,0,
50359,0,10,inf
50360,0,0,
50363,0,4,inf
50364,0,1,inf
50365,0,0,
50370,0,1,inf
50378,0,0,
50382,0,3,inf
50387,0,1,inf
50388,0,1,inf
50389,0,0,
50390,0,1,inf
50391,4,11,175.0
50393,1,3,200.0
50394,0,7,inf
50395,0,1,inf
50400,1,4,300.0
50401,0,3,inf
50402,1,10,900.0
50403,0,3,inf
50407,1,5,400.0
50408,0,2,inf
50409,0,9,inf
50410,0,8,inf
50411,0,1,inf
50412,0,9,inf
50413,0,1,inf
50417,1,9,800.0
50419,0,7,inf
50420,0,2,inf
50421,0,2,inf
50425,1,3,200.0
50426,0,1,inf
50429,0,3,inf
50431,0,4,inf
50433,0,7,inf
50435,0,0,
50436,2,1,-50.0
50437,0,4,inf
50442,0,1,inf
50444,0,6,inf
50446,0,2,inf
50447,0,3,inf
50452,0,1,inf
50453,0,0,
50454,0,1,inf
50455,0,2,inf
50456,0,1,inf
50462,0,0,
50463,1,1,0.0
50464,0,1,inf
50468,0,1,inf
50471,0,2,inf
50473,0,1,inf
50475,0,1,inf
50476,1,0,-100.0
50480,0,5,inf
50481,0,9,inf
50483,1,6,500.0
50484,0,8,inf
50487,0,3,inf
50488,0,3,inf
50489,0,1,inf
50490,0,2,inf
50492,0,7,inf
50493,0,4,inf
50496,0,2,inf
50500,0,1,inf
50502,5,113,2160.0
50505,0,2,inf
50506,1,1,0.0
50507,0,1,inf
50509,0,2,inf
50510,0,3,inf
50512,0,1,inf
50519,1,0,-100.0
50523,0,14,inf
50528,0,1,inf
50531,0,1,inf
50532,8,25,212.5
50533,0,1,inf
50535,0,2,inf
50537,1,0,-100.0
50538,1,0,-100.0
50539,0,4,inf
50540,0,6,inf
50541,2,7,250.0
50542,0,1,inf
50543,0,1,inf
50546,0,7,inf
50549,0,2,inf
50550,1,6,500.0
50551,0,2,inf
50554,0,2,inf
50562,2,8,300.0
50564,0,2,inf
50565,2,11,450.0
50567,1,3,200.0
50568,0,1,inf
50569,0,0,
50575,0,3,inf
50576,0,8,inf
50577,0,1,inf
50579,0,4,inf
50580,0,1,inf
50582,1,5,400.0
50585,0,2,inf
50588,0,1,inf
50589,0,1,inf
50591,0,3,inf
50592,0,7,inf
50593,0,3,inf
50594,0,6,inf
50597,0,1,inf
50598,0,2,inf
50599,0,4,inf
50601,2,8,300.0
50603,0,2,inf
50604,0,1,inf
50606,0,1,inf
50607,0,1,inf
50613,0,3,inf
50615,1,24,2300.0
50616,1,4,300.0
50618,0,1,inf
50626,0,1,inf
50628,0,2,inf
50633,0,1,inf
50639,1,7,600.0
50641,0,3,inf
50643,0,4,inf
50647,1,6,500.0
50648,0,2,inf
50XXX,0,1,inf
51002,1,5,400.0
51007,1,11,1000.0
51009,0,2,inf
51014,0,0,
51016,0,1,inf
51017,0,2,inf
51018,0,2,inf
51019,0,1,inf
51020,1,1,0.0
51022,0,2,inf
51025,0,3,inf
51027,0,1,inf
51028,0,3,inf
51029,0,13,inf
51030,6,24,300.0
51031,0,1,inf
51037,0,1,inf
51038,0,1,inf
51039,0,1,inf
51040,0,1,inf
51042,0,1,inf
51043,1,12,1100.0
51044,1,8,700.0
51045,0,1,inf
51046,0,5,inf
51048,0,1,inf
51049,0,6,inf
51051,0,2,inf
51052,0,3,inf
51053,1,0,-100.0
51054,0,2,inf
51055,4,39,875.0
51056,1,1,0.0
51058,1,77,7600.0
51059,0,2,inf
51063,0,1,inf
51065,0,4,inf
51066,0,1,inf
51069,1,3,200.0
51071,0,1,inf
51073,0,5,inf
51074,0,8,inf
51075,0,8,inf
51076,0,2,inf
51077,0,2,inf
51078,0,5,inf
51079,3,10,233.33333333333334
51080,0,1,inf
51081,0,3,inf
51085,0,1,inf
51086,0,2,inf
51087,0,0,
51088,0,1,inf
51089,0,1,inf
51090,0,2,inf
51092,0,1,inf
51093,0,4,inf
51097,0,1,inf
51099,0,2,inf
51100,0,3,inf
51101,0,11,inf
51103,0,2,inf
51105,1,7,600.0
51106,0,1,inf
51107,0,3,inf
51108,29,167,475.86206896551727
51111,1,0,-100.0
51112,0,5,inf
51115,3,6,100.0
51117,0,4,inf
51118,0,14,inf
51119,0,6,inf
51120,0,1,inf
51126,0,1,inf
51129,0,1,inf
51134,0,1,inf
51136,0,3,inf
51137,0,1,inf
51138,0,1,inf
51141,0,6,inf
51142,1,4,300.0
51143,0,1,inf
51145,0,1,inf
51147,0,0,
51148,0,1,inf
51149,1,2,100.0
51151,0,1,inf
51152,0,7,inf
51153,0,11,inf
51154,0,3,inf
51158,1,2,100.0
51160,1,4,300.0
51161,1,3,200.0
51163,0,1,inf
51165,0,0,
51167,0,2,inf
51168,0,1,inf
51171,0,10,inf
51172,3,38,1166.6666666666665
51173,0,1,inf
51175,0,2,inf
51177,0,3,inf
51178,1,1,0.0
51179,0,0,
51181,0,2,inf
51183,0,6,inf
51186,0,1,inf
51187,0,1,inf
51188,0,1,inf
51192,0,2,inf
51193,1,10,900.0
51194,0,4,inf
51195,0,2,inf
51196,0,9,inf
51197,0,1,inf
51198,1,2,100.0
51199,0,3,inf
51200,0,4,inf
51201,0,5,inf
51202,0,3,inf
51203,1,3,200.0
51204,0,13,inf
51210,0,21,inf
51212,0,1,inf
51213,0,1,inf
51215,1,1,0.0
51217,1,6,500.0
51223,0,1,inf
51224,0,1,inf
51225,0,5,inf
51227,0,2,inf
51229,0,2,inf
51230,9,113,1155.5555555555554
51231,0,3,inf
51232,0,4,inf
51234,0,4,inf
51235,0,1,inf
51237,0,4,inf
51238,0,1,inf
51242,1,20,1900.0
51243,0,1,inf
51244,0,3,inf
51245,1,5,400.0
51246,0,0,
51247,0,2,inf
51248,1,5,400.0
51249,0,3,inf
51250,1,7,600.0
51251,0,1,inf
51252,0,3,inf
51254,0,2,inf
51256,1,1,0.0
51259,1,1,0.0
51262,1,7,600.0
51263,0,0,
51264,0,1,inf
51265,0,2,inf
51266,0,7,inf
51267,0,3,inf
51268,0,3,inf
51269,0,3,inf
51272,0,2,inf
51274,0,0,
51276,0,1,inf
51277,0,2,inf
51278,1,2,100.0
51281,0,5,inf
51282,1,27,2600.0
51284,0,1,inf
51286,0,1,inf
51287,1,1,0.0
51288,0,2,inf
51290,0,1,inf
51291,0,8,inf
51293,0,1,inf
51295,0,2,inf
51298,0,1,inf
51299,1,6,500.0
51303,2,0,-100.0
51305,0,2,inf
51307,0,3,inf
51308,1,14,1300.0
51310,0,3,inf
51311,0,1,inf
51312,0,8,inf
51315,0,1,inf
51316,0,1,inf
51318,0,6,inf
51320,0,1,inf
51321,0,2,inf
51325,0,1,inf
51326,0,3,inf
51328,0,3,inf
51329,0,6,inf
51333,0,8,inf
51334,0,0,
51338,0,10,inf
51339,0,1,inf
51342,0,1,inf
51343,0,1,inf
51344,0,10,inf
51345,0,1,inf
51346,1,3,200.0
51349,0,1,inf
51350,0,1,inf
51351,0,2,inf
51352,0,4,inf
51353,0,1,inf
51357,1,2,100.0
51358,0,1,inf
51359,0,0,
51360,0,2,inf
51362,0,6,inf
51364,0,1,inf
51365,2,5,150.0
51367,1,14,1300.0
51369,0,0,
51372,0,1,inf
51373,0,2,inf
51375,0,1,inf
51377,0,4,inf
51378,0,4,inf
51379,1,3,200.0
51380,1,10,900.0
51381,0,2,inf
51384,0,1,inf
51387,0,2,inf
51388,2,8,300.0
51389,0,2,inf
51390,0,8,inf
51391,1,20,1900.0
51392,0,2,inf
51395,0,1,inf
51396,0,1,inf
51399,1,2,100.0
51403,0,9,inf
51406,0,0,
51409,0,1,inf
51410,0,2,inf
51413,1,5,400.0
51414,0,1,inf
51415,1,3,200.0
51416,0,2,inf
51417,0,1,inf
51418,0,6,inf
51422,0,6,inf
51423,0,1,inf
51425,0,0,
51430,0,1,inf
51431,2,10,400.0
51432,0,0,
51434,0,3,inf
51436,0,3,inf
51439,0,3,inf
51440,0,2,inf
51441,0,0,
51444,0,8,inf
51445,0,1,inf
51446,0,1,inf
51447,0,1,inf
51448,0,1,inf
51449,0,2,inf
51450,0,2,inf
51453,0,3,inf
51454,55,773,1305.4545454545455
51455,0,2,inf
51457,0,3,inf
51461,0,11,inf
51463,0,1,inf
51464,0,1,inf
51465,0,10,inf
51466,0,2,inf
51468,0,5,inf
51471,0,2,inf
51472,0,2,inf
51474,0,33,inf
51476,2,3,50.0
51477,0,0,
51479,0,1,inf
51480,0,1,inf
51482,0,3,inf
51483,1,5,400.0
51484,0,1,inf
51485,0,4,inf
51486,0,2,inf
51487,0,1,inf
51488,0,3,inf
51490,1,1,0.0
51492,1,5,400.0
51493,0,3,inf
51496,0,2,inf
51500,0,1,inf
51502,0,1,inf
51504,0,10,inf
51505,0,0,
51506,9,33,266.66666666666663
51507,0,6,inf
51509,1,2,100.0
51512,0,1,inf
51513,0,2,inf
51514,0,1,inf
51515,1,3,200.0
51517,0,2,inf
51518,0,8,inf
51519,0,1,inf
51523,0,3,inf
51524,0,1,inf
51525,5,17,240.0
51526,0,2,inf
51527,0,2,inf
51529,0,2,inf
51530,0,2,inf
51531,0,2,inf
51532,0,8,inf
51534,0,1,inf
51535,2,16,700.0
51536,0,9,inf
51538,0,3,inf
51543,0,1,inf
51544,0,3,inf
51545,0,2,inf
51546,0,1,inf
51548,0,1,inf
51550,0,1,inf
51551,0,1,inf
51552,0,1,inf
51557,0,1,inf
51558,0,3,inf
51559,1,6,500.0
51560,0,4,inf
51562,2,26,1200.0
51564,0,8,inf
51566,0,0,
51568,0,5,inf
51569,7,12,71.42857142857143
51570,0,0,
51571,0,9,inf
51572,0,3,inf
51573,6,49,716.6666666666667
51574,0,1,inf
51576,1,10,900.0
51580,0,4,inf
51581,0,1,inf
51582,0,3,inf
51583,0,2,inf
51584,0,1,inf
51586,0,1,inf
51587,0,2,inf
51588,0,1,inf
51589,1,0,-100.0
51590,0,2,inf
51591,0,2,inf
51592,1,2,100.0
51595,0,1,inf
51597,0,1,inf
51598,0,1,inf
51599,0,4,inf
51600,0,1,inf
51601,0,1,inf
51602,0,1,inf
51604,0,1,inf
51605,0,4,inf
51607,0,1,inf
51609,1,4,300.0
51611,1,3,200.0
51612,1,27,2600.0
51613,1,10,900.0
51614,0,5,inf
51617,0,7,inf
51622,0,5,inf
51623,1,5,400.0
51624,0,4,inf
51625,0,1,inf
51627,0,3,inf
51628,0,3,inf
51629,2,7,250.0
51630,0,2,inf
51631,0,5,inf
51633,0,2,inf
51634,0,1,inf
51636,0,7,inf
51637,0,4,inf
51638,0,0,
51641,0,1,inf
51642,0,1,inf
51643,0,5,inf
51644,1,1,0.0
51647,0,4,inf
51648,0,3,inf
51649,4,38,850.0
51656,0,1,inf
51657,0,3,inf
51660,1,3,200.0
51662,2,29,1350.0
51663,2,14,600.0
52001,0,0,
52008,0,3,inf
52016,0,1,inf
52017,0,3,inf
52019,0,1,inf
52023,0,3,inf
52031,0,1,inf
52037,0,2,inf
52044,1,0,-100.0
52045,0,8,inf
52050,0,2,inf
52056,0,1,inf
52058,0,5,inf
52060,1,1,0.0
52064,0,1,inf
52070,0,0,
52072,0,2,inf
52074,1,2,100.0
52075,0,2,inf
52076,0,2,inf
52079,0,1,inf
52083,0,2,inf
52088,0,3,inf
52093,0,4,inf
52099,0,1,inf
52102,0,1,inf
52104,0,5,inf
52105,0,1,inf
52107,0,1,inf
52110,0,1,inf
52114,0,3,inf
52118,0,1,inf
52119,0,1,inf
52121,5,73,1360.0
52123,0,1,inf
52124,0,1,inf
52125,0,6,inf
52128,0,0,
52133,0,1,inf
52137,0,0,
52140,0,1,inf
52141,1,2,100.0
52155,0,0,
52156,0,0,
52157,0,1,inf
52158,1,0,-100.0
52163,0,1,inf
52167,0,1,inf
52175,0,1,inf
52177,0,1,inf
52178,0,2,inf
52181,0,1,inf
52182,0,2,inf
52189,0,0,
52193,0,0,
52194,0,4,inf
52197,0,5,inf
52205,0,3,inf
52211,0,1,inf
52212,0,1,inf
52214,0,1,inf
52218,0,1,inf
52223,0,1,inf
52227,0,1,inf
52233,0,0,
52235,1,0,-100.0
52237,0,1,inf
52240,0,1,inf
52242,0,6,inf
52244,0,2,inf
52246,0,2,inf
52247,0,1,inf
52248,0,4,inf
52250,0,7,inf
52251,0,1,inf
52254,0,1,inf
52258,0,1,inf
52265,0,0,
52267,0,1,inf
52269,1,25,2400.0
52274,0,0,
52276,0,0,
52280,0,1,inf
52285,1,0,-100.0
52289,0,2,inf
52290,0,1,inf
52292,0,1,inf
52294,0,1,inf
52295,0,1,inf
52307,0,1,inf
52315,0,1,inf
52320,0,1,inf
52327,0,2,inf
52331,0,8,inf
52332,0,6,inf
52336,0,1,inf
52346,0,1,inf
52348,0,1,inf
52349,0,1,inf
52353,0,13,inf
52355,0,1,inf
52360,0,1,inf
52362,0,2,inf
52363,0,0,
52370,1,0,-100.0
52374,0,1,inf
52380,0,3,inf
52390,0,1,inf
52391,0,1,inf
52395,0,1,inf
52398,0,1,inf
52401,0,2,inf
52405,0,1,inf
52411,0,2,inf
52414,1,3,200.0
52416,0,1,inf
52422,0,1,inf
52423,0,4,inf
52428,0,1,inf
52429,0,1,inf
52432,1,4,300.0
52442,0,0,
52446,0,1,inf
52448,7,63,800.0
52449,0,9,inf
52450,0,1,inf
52452,0,1,inf
52459,1,1,0.0
52470,0,2,inf
52479,0,1,inf
52489,0,1,inf
