COMMUNE_CODE,PARC_2011,PARC_2022,evo_11_22
02061,42,35,-16.666666666666664
02062,28,20,-28.57142857142857
02063,73,88,20.54794520547945
02064,818,854,4.400977995110025
02065,114,107,-6.140350877192982
02066,46,63,36.95652173913043
02067,41,35,-14.634146341463413
02068,10,17,70.0
02069,15,22,46.666666666666664
02070,84,74,-11.904761904761903
02071,121,135,11.570247933884298
02072,25,28,12.0
02073,112,149,33.035714285714285
02074,84,99,17.857142857142858
02075,38,46,21.052631578947366
02076,25,27,8.0
02077,89,105,17.97752808988764
02078,27,29,7.4074074074074066
02079,20,20,0.0
02080,81,83,2.4691358024691357
02081,72,72,0.0
02082,31,41,32.25806451612903
02083,149,161,8.053691275167784
02084,52,57,9.615384615384617
02085,177,227,28.24858757062147
02086,197,190,-3.5532994923857872
02087,6,10,66.66666666666666
02088,11,17,54.54545454545454
02089,270,312,15.555555555555555
02090,43,43,0.0
02091,23,16,-30.434782608695656
02093,236,228,-3.389830508474576
02094,105,114,8.571428571428571
02095,784,770,-1.7857142857142856
02096,32,54,68.75
02097,40,43,7.5
02098,90,94,4.444444444444445
02099,41,66,60.97560975609756
02100,16,44,175.0
02101,27,23,-14.814814814814813
02102,37,36,-2.7027027027027026
02103,179,224,25.139664804469277
02104,18,39,116.66666666666667
02105,47,35,-25.53191489361702
02106,99,122,23.232323232323232
02107,12,11,-8.333333333333332
02108,28,43,53.57142857142857
02109,75,74,-1.3333333333333335
02110,372,426,14.516129032258066
02111,136,177,30.14705882352941
02112,82,106,29.268292682926827
02114,299,403,34.78260869565217
02115,26,33,26.923076923076923
02116,20,22,10.0
02117,12,15,25.0
02118,30,31,3.3333333333333335
02119,43,64,48.837209302325576
02120,36,56,55.55555555555556
02121,43,43,0.0
02122,12,16,33.33333333333333
02123,65,69,6.153846153846154
02124,109,132,21.100917431192663
02125,35,40,14.285714285714285
02126,71,49,-30.985915492957744
02127,38,37,-2.631578947368421
02128,360,395,9.722222222222223
02129,6,5,-16.666666666666664
02130,42,40,-4.761904761904762
02131,442,469,6.108597285067873
02132,37,37,0.0
02133,59,60,1.694915254237288
02134,177,209,18.07909604519774
02135,162,179,10.493827160493826
02136,21,25,19.047619047619047
02137,26,21,-19.230769230769234
02138,34,38,11.76470588235294
02139,71,73,2.8169014084507045
02140,75,96,28.000000000000004
02141,351,318,-9.401709401709402
02142,44,54,22.727272727272727
02143,39,34,-12.82051282051282
02144,20,22,10.0
02145,118,119,0.847457627118644
02146,18,17,-5.555555555555555
02148,45,57,26.666666666666668
02149,13,8,-38.46153846153847
02150,8,14,75.0
02151,25,30,20.0
02152,17,16,-5.88235294117647
02153,149,171,14.76510067114094
02154,72,82,13.88888888888889
02155,30,47,56.666666666666664
02156,33,40,21.21212121212121
02157,179,238,32.960893854748605
02158,43,61,41.86046511627907
02159,57,52,-8.771929824561402
02160,66,76,15.151515151515152
02162,49,47,-4.081632653061225
02163,488,504,3.278688524590164
02164,57,74,29.82456140350877
02165,340,317,-6.764705882352941
02166,71,82,15.492957746478872
02167,140,178,27.142857142857142
02168,3042,3039,-0.09861932938856016
02169,16,13,-18.75
02170,23,20,-13.043478260869565
02171,15,21,40.0
02172,37,50,35.13513513513514
02173,2170,2182,0.5529953917050692
02174,141,163,15.602836879432624
02175,21,30,42.857142857142854
02176,32,47,46.875
02177,27,32,18.51851851851852
02178,11,21,90.9090909090909
02179,64,71,10.9375
02180,124,157,26.61290322580645
02181,15,14,-6.666666666666667
02182,23,23,0.0
02183,35,45,28.57142857142857
02184,45,58,28.888888888888886
02185,60,73,21.666666666666668
02186,245,312,27.346938775510203
02187,268,306,14.17910447761194
02188,24,27,12.5
02189,52,62,19.230769230769234
02190,98,130,32.6530612244898
02191,103,119,15.53398058252427
02192,68,65,-4.411764705882353
02193,12,11,-8.333333333333332
02194,41,37,-9.75609756097561
02195,142,202,42.25352112676056
02196,74,70,-5.405405405405405
02197,88,102,15.909090909090908
02198,48,51,6.25
02199,109,104,-4.587155963302752
02200,16,50,212.5
02201,51,68,33.33333333333333
02203,188,236,25.53191489361702
02204,12,12,0.0
02205,33,36,9.090909090909092
02206,10,13,30.0
02207,47,55,17.02127659574468
02208,45,51,13.333333333333334
02209,105,126,20.0
02210,60,64,6.666666666666667
02211,37,58,56.75675675675676
02212,158,140,-11.39240506329114
