COMMUNE_CODE,Diesel,Diesel HNR,Electrique et hydrogène,Essence,Essence HNR,Gaz et inconnu,Hybride rechargeable,part_essence,part_diesel,part_electrique,carburant_dominant
32426,497.0,1.0,9.0,264.0,19.0,2.0,4.0,33.165829145728644,62.437185929648244,1.1306532663316584,diesel
32427,28.0,0.0,0.0,12.0,0.0,0.0,0.0,30.0,70.0,0.0,diesel
32428,26.0,0.0,1.0,17.0,0.0,0.0,0.0,38.63636363636363,59.09090909090909,2.272727272727273,diesel
32429,159.0,0.0,0.0,54.0,1.0,0.0,0.0,25.233644859813083,74.29906542056075,0.0,diesel
32430,40.0,2.0,0.0,15.0,0.0,0.0,0.0,26.31578947368421,70.17543859649122,0.0,diesel
32431,28.0,0.0,0.0,7.0,0.0,0.0,0.0,20.0,80.0,0.0,diesel
32432,116.0,0.0,2.0,57.0,3.0,1.0,1.0,31.666666666666664,64.44444444444444,1.1111111111111112,diesel
32433,275.0,2.0,7.0,166.0,5.0,4.0,0.0,36.165577342047925,59.912854030501094,1.5250544662309369,diesel
32434,51.0,0.0,0.0,18.0,2.0,2.0,1.0,24.324324324324326,68.91891891891892,0.0,diesel
32435,82.0,0.0,2.0,32.0,0.0,1.0,1.0,27.11864406779661,69.49152542372882,1.694915254237288,diesel
32436,211.0,1.0,5.0,79.0,1.0,1.0,0.0,26.51006711409396,70.80536912751678,1.6778523489932886,diesel
32437,111.0,1.0,0.0,36.0,0.0,0.0,0.0,24.324324324324326,75.0,0.0,diesel
32438,50.0,0.0,1.0,21.0,1.0,0.0,0.0,28.767123287671232,68.4931506849315,1.36986301369863,diesel
32439,90.0,0.0,1.0,31.0,2.0,0.0,0.0,25.0,72.58064516129032,0.8064516129032258,diesel
32440,128.0,1.0,1.0,33.0,1.0,0.0,2.0,19.879518072289155,77.10843373493977,0.6024096385542169,diesel
32441,31.0,0.0,0.0,7.0,0.0,0.0,0.0,18.421052631578945,81.57894736842105,0.0,diesel
32442,185.0,1.0,1.0,76.0,2.0,0.0,2.0,28.46441947565543,69.28838951310861,0.37453183520599254,diesel
32443,98.0,2.0,2.0,35.0,4.0,0.0,0.0,24.822695035460992,69.50354609929079,1.4184397163120568,diesel
32444,99.0,1.0,5.0,51.0,1.0,0.0,1.0,32.278481012658226,62.65822784810127,3.1645569620253164,diesel
32445,79.0,0.0,1.0,21.0,2.0,0.0,0.0,20.388349514563107,76.69902912621359,0.9708737864077669,diesel
32446,154.0,3.0,4.0,60.0,0.0,4.0,0.0,26.666666666666668,68.44444444444444,1.7777777777777777,diesel
32447,39.0,0.0,2.0,9.0,0.0,0.0,0.0,18.0,78.0,4.0,diesel
32448,234.0,1.0,4.0,116.0,5.0,1.0,1.0,32.04419889502763,64.64088397790056,1.1049723756906076,diesel
32449,130.0,0.0,1.0,45.0,4.0,1.0,0.0,24.861878453038674,71.8232044198895,0.5524861878453038,diesel
32450,61.0,0.0,0.0,26.0,0.0,0.0,0.0,29.88505747126437,70.11494252873564,0.0,diesel
32451,110.0,0.0,1.0,32.0,1.0,1.0,0.0,22.06896551724138,75.86206896551724,0.6896551724137931,diesel
32452,122.0,0.0,0.0,55.0,4.0,0.0,2.0,30.05464480874317,66.66666666666666,0.0,diesel
32453,68.0,0.0,0.0,23.0,2.0,0.0,0.0,24.731182795698924,73.11827956989248,0.0,diesel
32454,47.0,1.0,1.0,13.0,0.0,0.0,0.0,20.967741935483872,75.80645161290323,1.6129032258064515,diesel
32455,96.0,1.0,3.0,29.0,2.0,1.0,1.0,21.804511278195488,72.18045112781954,2.2556390977443606,diesel
32456,30.0,0.0,0.0,10.0,1.0,1.0,0.0,23.809523809523807,71.42857142857143,0.0,diesel
32457,136.0,0.0,1.0,47.0,4.0,3.0,0.0,24.60732984293194,71.20418848167539,0.5235602094240838,diesel
32458,134.0,0.0,0.0,63.0,0.0,0.0,1.0,31.818181818181817,67.67676767676768,0.0,diesel
32459,549.0,0.0,3.0,216.0,10.0,9.0,2.0,27.376425855513308,69.58174904942965,0.38022813688212925,diesel
32460,169.0,0.0,2.0,46.0,3.0,3.0,1.0,20.535714285714285,75.44642857142857,0.8928571428571428,diesel
32461,47.0,0.0,2.0,10.0,1.0,0.0,0.0,16.666666666666664,78.33333333333333,3.3333333333333335,diesel
32462,1636.0,3.0,14.0,709.0,17.0,10.0,4.0,29.628081905557877,68.36606769745089,0.5850396991224405,diesel
32463,278.0,0.0,1.0,96.0,2.0,1.0,5.0,25.06527415143603,72.58485639686684,0.26109660574412535,diesel
32464,412.0,1.0,8.0,172.0,9.0,3.0,0.0,28.429752066115704,68.09917355371901,1.322314049586777,diesel
32465,84.0,0.0,9.0,52.0,5.0,2.0,1.0,33.98692810457516,54.90196078431373,5.88235294117647,diesel
32466,44.0,0.0,1.0,18.0,0.0,0.0,0.0,28.57142857142857,69.84126984126983,1.5873015873015872,diesel
32467,72.0,0.0,0.0,22.0,0.0,0.0,0.0,23.404255319148938,76.59574468085107,0.0,diesel
32468,26.0,1.0,1.0,12.0,0.0,0.0,0.0,30.0,65.0,2.5,diesel
32XXX,8.0,0.0,0.0,9.0,0.0,0.0,0.0,52.94117647058824,47.05882352941176,0.0,essence
33001,856.0,3.0,14.0,406.0,20.0,4.0,9.0,30.945121951219512,65.2439024390244,1.0670731707317074,diesel
33002,371.0,2.0,6.0,163.0,5.0,6.0,4.0,29.263913824057454,66.6068222621185,1.0771992818671454,diesel
33003,5983.0,30.0,86.0,3551.0,161.0,80.0,60.0,35.6848557933876,60.12461059190031,0.8642347502763541,diesel
33004,1223.0,6.0,18.0,553.0,34.0,13.0,6.0,29.84349703184026,66.00107933081489,0.9713977334052887,diesel
33005,4579.0,32.0,137.0,4557.0,255.0,51.0,63.0,47.10564399421129,47.3330576803804,1.416167045689477,diesel
33006,408.0,1.0,5.0,171.0,5.0,0.0,2.0,28.885135135135137,68.91891891891892,0.8445945945945946,diesel
33007,550.0,4.0,6.0,241.0,12.0,5.0,5.0,29.283110571081412,66.82867557715674,0.7290400972053462,diesel
33008,221.0,0.0,2.0,107.0,4.0,3.0,0.0,31.750741839762615,65.57863501483679,0.5934718100890208,diesel
33009,3074.0,42.0,99.0,4869.0,459.0,39.0,89.0,56.152692884327074,35.45150501672241,1.1417368238957444,essence
33010,262.0,0.0,3.0,99.0,6.0,3.0,1.0,26.47058823529412,70.05347593582889,0.8021390374331552,diesel
33011,2281.0,15.0,58.0,2302.0,98.0,34.0,30.0,47.77916147779162,47.34329597343296,1.2038190120381902,essence
33012,1519.0,11.0,37.0,935.0,58.0,17.0,25.0,35.93389700230592,58.3781706379708,1.4219830899308223,diesel
33013,3333.0,39.0,87.0,2413.0,200.0,34.0,71.0,39.06427068156063,53.95823215152987,1.4084507042253522,diesel
33014,438.0,1.0,8.0,237.0,12.0,1.0,7.0,33.66477272727273,62.21590909090909,1.1363636363636365,diesel
33015,778.0,2.0,12.0,546.0,37.0,10.0,8.0,39.19597989949749,55.85068198133525,0.8614501076812634,diesel
33016,186.0,3.0,2.0,100.0,8.0,3.0,2.0,32.89473684210527,61.18421052631579,0.6578947368421052,diesel
33017,144.0,0.0,1.0,75.0,1.0,4.0,0.0,33.33333333333333,64.0,0.4444444444444444,diesel
33018,1520.0,3.0,31.0,728.0,25.0,16.0,8.0,31.23123123123123,65.20806520806521,1.3299013299013298,diesel
33019,3563.0,15.0,53.0,2276.0,144.0,44.0,26.0,37.1834667537984,58.20944290148668,0.8658715896095409,diesel
33020,72.0,0.0,0.0,27.0,2.0,0.0,0.0,26.732673267326735,71.28712871287128,0.0,diesel
33021,410.0,2.0,5.0,237.0,11.0,5.0,5.0,35.11111111111111,60.74074074074074,0.7407407407407408,diesel
33022,1309.0,7.0,22.0,621.0,32.0,13.0,12.0,30.80357142857143,64.93055555555556,1.0912698412698412,diesel
33023,544.0,1.0,7.0,330.0,16.0,2.0,1.0,36.625971143174255,60.37735849056604,0.776914539400666,diesel
33024,112.0,0.0,2.0,51.0,1.0,4.0,2.0,29.651162790697676,65.11627906976744,1.1627906976744187,diesel
33025,181.0,1.0,1.0,76.0,4.0,2.0,1.0,28.57142857142857,68.04511278195488,0.37593984962406013,diesel
33026,254.0,0.0,2.0,103.0,4.0,0.0,2.0,28.21917808219178,69.58904109589041,0.547945205479452,diesel
33027,112.0,0.0,3.0,64.0,0.0,1.0,0.0,35.55555555555556,62.22222222222222,1.6666666666666667,diesel
33028,480.0,2.0,11.0,251.0,20.0,6.0,1.0,32.555123216601814,62.2568093385214,1.4267185473411155,diesel
33029,2566.0,23.0,48.0,1172.0,89.0,31.0,16.0,29.7084917617237,65.04435994930292,1.2167300380228137,diesel
33030,869.0,2.0,15.0,430.0,24.0,5.0,9.0,31.757754800590842,64.18020679468242,1.1078286558345642,diesel
33031,62.0,0.0,0.0,27.0,3.0,0.0,1.0,29.03225806451613,66.66666666666666,0.0,diesel
33032,2716.0,9.0,38.0,1774.0,97.0,37.0,32.0,37.720603869870295,57.75037210291304,0.8079948968743355,diesel
33033,344.0,3.0,4.0,224.0,15.0,3.0,3.0,37.58389261744966,57.71812080536913,0.6711409395973155,diesel
33034,182.0,1.0,3.0,99.0,1.0,1.0,0.0,34.494773519163765,63.41463414634146,1.0452961672473868,diesel
33035,692.0,0.0,13.0,355.0,20.0,5.0,4.0,32.598714416896236,63.54453627180901,1.1937557392102847,diesel
33036,1851.0,9.0,27.0,1106.0,49.0,23.0,17.0,35.88578844905905,60.058403634003895,0.8760545100584036,diesel
33037,952.0,4.0,11.0,577.0,28.0,13.0,5.0,36.289308176100626,59.874213836477985,0.6918238993710693,diesel
33038,401.0,0.0,2.0,211.0,7.0,4.0,0.0,33.76,64.16,0.32,diesel
33039,7686.0,38.0,121.0,7170.0,432.0,126.0,141.0,45.628102329133256,48.911798396334476,0.77001400025455,diesel
33040,471.0,2.0,8.0,251.0,9.0,6.0,3.0,33.46666666666667,62.8,1.0666666666666667,diesel
33042,2841.0,12.0,32.0,1259.0,58.0,28.0,12.0,29.67939651107968,66.97312588401697,0.7543611504007544,diesel
33043,130.0,0.0,0.0,65.0,1.0,2.0,1.0,32.663316582914575,65.32663316582915,0.0,diesel
33044,102.0,0.0,2.0,46.0,1.0,2.0,0.0,30.065359477124183,66.66666666666666,1.3071895424836601,diesel
33045,133.0,2.0,2.0,50.0,1.0,1.0,0.0,26.455026455026452,70.37037037037037,1.0582010582010581,diesel
33046,528.0,4.0,9.0,261.0,15.0,9.0,5.0,31.40794223826715,63.537906137184116,1.083032490974729,diesel
33047,829.0,0.0,25.0,446.0,13.0,8.0,6.0,33.60964581763376,62.471740768651095,1.8839487565938209,diesel
33048,141.0,0.0,0.0,54.0,1.0,0.0,1.0,27.411167512690355,71.57360406091371,0.0,diesel
33049,1167.0,21.0,33.0,590.0,46.0,6.0,17.0,31.382978723404253,62.07446808510638,1.7553191489361704,diesel
33050,240.0,1.0,4.0,104.0,8.0,5.0,3.0,28.493150684931507,65.75342465753424,1.095890410958904,diesel
33051,4350.0,14.0,71.0,2662.0,138.0,58.0,43.0,36.286804798255176,59.29661941112323,0.9678298800436205,diesel
33052,451.0,6.0,8.0,295.0,22.0,2.0,3.0,37.484116899618805,57.30622617534943,1.0165184243964422,diesel
33053,119.0,0.0,0.0,43.0,1.0,1.0,0.0,26.21951219512195,72.5609756097561,0.0,diesel
33054,133.0,1.0,2.0,62.0,4.0,0.0,0.0,30.693069306930692,65.84158415841584,0.9900990099009901,diesel
33055,232.0,1.0,1.0,112.0,3.0,1.0,1.0,31.908831908831907,66.0968660968661,0.2849002849002849,diesel
33056,5218.0,30.0,130.0,4789.0,247.0,70.0,95.0,45.26892901030343,49.324132715757635,1.2288496077133944,diesel
33057,374.0,1.0,2.0,176.0,12.0,2.0,2.0,30.931458699472756,65.72934973637962,0.35149384885764495,diesel
33058,1554.0,3.0,54.0,972.0,47.0,12.0,19.0,36.52762119503946,58.39909808342728,2.029312288613303,diesel
33059,161.0,1.0,2.0,54.0,4.0,3.0,0.0,24.0,71.55555555555554,0.8888888888888888,diesel
33060,220.0,1.0,2.0,110.0,8.0,1.0,2.0,31.976744186046513,63.95348837209303,0.5813953488372093,diesel
33061,399.0,4.0,14.0,255.0,12.0,8.0,7.0,36.48068669527897,57.08154506437768,2.0028612303290414,diesel
33062,307.0,2.0,10.0,201.0,8.0,4.0,4.0,37.5,57.276119402985074,1.8656716417910446,diesel
33063,49795.0,328.0,1289.0,56555.0,3402.0,744.0,1228.0,49.898095128858934,43.93379271402228,1.1372760077994724,essence
33064,23.0,0.0,1.0,7.0,1.0,0.0,0.0,21.875,71.875,3.125,diesel
33065,1192.0,11.0,29.0,1054.0,77.0,15.0,43.0,43.53572903758777,49.23585295332507,1.197852127220157,diesel
33066,39.0,0.0,0.0,12.0,0.0,0.0,0.0,23.52941176470588,76.47058823529412,0.0,diesel
33067,498.0,0.0,11.0,259.0,3.0,4.0,1.0,33.376288659793815,64.17525773195877,1.4175257731958764,diesel
33068,42.0,0.0,1.0,11.0,0.0,2.0,0.0,19.642857142857142,75.0,1.7857142857142856,diesel
33069,5500.0,34.0,330.0,7777.0,350.0,69.0,198.0,54.544816944873055,38.574835180249686,2.314490110814981,essence
33070,381.0,0.0,8.0,112.0,6.0,3.0,0.0,21.96078431372549,74.70588235294117,1.5686274509803921,diesel
33071,477.0,1.0,10.0,276.0,15.0,2.0,2.0,35.24904214559387,60.91954022988506,1.277139208173691,diesel
33072,80.0,0.0,1.0,38.0,5.0,0.0,1.0,30.4,64.0,0.8,diesel
33073,681.0,1.0,28.0,255.0,12.0,4.0,2.0,25.940996948118006,69.27772126144455,2.8484231943031535,diesel
33074,90.0,1.0,6.0,69.0,3.0,3.0,0.0,40.116279069767444,52.32558139534884,3.488372093023256,diesel
33075,6073.0,125.0,262.0,6312.0,440.0,83.0,251.0,46.596781337664254,44.832422855455484,1.9341503026723754,essence
33076,324.0,1.0,10.0,160.0,10.0,2.0,0.0,31.558185404339252,63.905325443786985,1.9723865877712032,diesel
33077,1055.0,5.0,25.0,424.0,26.0,11.0,9.0,27.266881028938904,67.84565916398714,1.607717041800643,diesel
33078,202.0,2.0,4.0,110.0,9.0,3.0,1.0,33.23262839879154,61.027190332326285,1.2084592145015105,diesel
33079,128.0,1.0,2.0,98.0,8.0,0.0,2.0,41.00418410041841,53.55648535564853,0.8368200836820083,diesel
33080,2459.0,8.0,46.0,1732.0,86.0,28.0,26.0,39.49828962371722,56.07753705815279,1.04903078677309,diesel
33081,852.0,1.0,4.0,600.0,26.0,9.0,8.0,40.0,56.8,0.26666666666666666,diesel
33082,570.0,2.0,13.0,282.0,20.0,7.0,4.0,31.403118040089083,63.474387527839646,1.447661469933185,diesel
33083,399.0,3.0,9.0,261.0,18.0,4.0,5.0,37.33905579399141,57.08154506437768,1.2875536480686696,diesel
33084,601.0,1.0,9.0,401.0,28.0,13.0,6.0,37.86591123701605,56.75165250236071,0.84985835694051,diesel
33085,1009.0,9.0,37.0,808.0,49.0,14.0,23.0,41.45715751667522,51.77013853258081,1.8984094407388403,diesel
33086,135.0,1.0,0.0,70.0,9.0,0.0,4.0,31.963470319634702,61.64383561643836,0.0,diesel
33087,162.0,0.0,3.0,84.0,3.0,6.0,3.0,32.18390804597701,62.06896551724138,1.1494252873563218,diesel
33088,258.0,2.0,0.0,125.0,9.0,3.0,1.0,31.4070351758794,64.82412060301507,0.0,diesel
33089,231.0,0.0,3.0,86.0,3.0,0.0,0.0,26.625386996904027,71.51702786377709,0.9287925696594427,diesel
33090,2967.0,18.0,74.0,1848.0,134.0,37.0,68.0,35.91138748542557,57.656432180334235,1.4380101049358724,diesel
33093,333.0,0.0,2.0,152.0,7.0,1.0,0.0,30.707070707070706,67.27272727272727,0.40404040404040403,diesel
33094,105.0,1.0,1.0,45.0,2.0,0.0,1.0,29.03225806451613,67.74193548387096,0.6451612903225806,diesel
33095,535.0,2.0,10.0,249.0,10.0,3.0,2.0,30.702836004932184,65.96794081381012,1.2330456226880395,diesel
33096,2488.0,16.0,26.0,2022.0,96.0,31.0,24.0,42.99383372315543,52.902402721667016,0.5528386136508612,diesel
33097,1298.0,5.0,24.0,698.0,29.0,12.0,7.0,33.67100820067535,62.61456825856248,1.1577424023154848,diesel
33098,210.0,1.0,3.0,110.0,4.0,0.0,2.0,33.33333333333333,63.63636363636363,0.9090909090909091,diesel
33099,1347.0,11.0,43.0,1155.0,66.0,16.0,26.0,43.35585585585586,50.56306306306306,1.6141141141141142,diesel
33100,547.0,5.0,8.0,340.0,14.0,8.0,4.0,36.7170626349892,59.07127429805615,0.8639308855291578,diesel
33101,551.0,2.0,6.0,255.0,11.0,2.0,2.0,30.759951749095293,66.46562123039807,0.7237635705669482,diesel
33102,167.0,1.0,1.0,71.0,2.0,1.0,2.0,28.97959183673469,68.16326530612244,0.40816326530612246,diesel
33103,21.0,0.0,0.0,16.0,0.0,0.0,0.0,43.24324324324324,56.75675675675676,0.0,diesel
33104,1933.0,10.0,18.0,1033.0,50.0,13.0,15.0,33.62630208333333,62.923177083333336,0.5859375,diesel
33105,86.0,0.0,0.0,31.0,1.0,0.0,1.0,26.05042016806723,72.26890756302521,0.0,diesel
33106,621.0,2.0,6.0,334.0,20.0,6.0,6.0,33.5678391959799,62.41206030150753,0.6030150753768844,diesel
33108,1065.0,4.0,6.0,484.0,17.0,10.0,8.0,30.363864491844417,66.81304893350062,0.37641154328732745,diesel
33109,1000.0,6.0,15.0,538.0,29.0,14.0,4.0,33.499377334993774,62.26650062266501,0.933997509339975,diesel
33111,434.0,1.0,10.0,242.0,13.0,8.0,4.0,33.98876404494382,60.95505617977528,1.4044943820224718,diesel
33112,62.0,1.0,3.0,33.0,3.0,0.0,0.0,32.35294117647059,60.78431372549019,2.941176470588235,diesel
33113,83.0,0.0,1.0,25.0,0.0,0.0,1.0,22.727272727272727,75.45454545454545,0.9090909090909091,diesel
33114,890.0,3.0,12.0,437.0,21.0,9.0,10.0,31.620839363241675,64.39942112879883,0.8683068017366137,diesel
33115,127.0,2.0,2.0,55.0,5.0,1.0,1.0,28.497409326424872,65.80310880829016,1.0362694300518136,diesel
33116,182.0,0.0,3.0,68.0,13.0,0.0,2.0,25.37313432835821,67.91044776119402,1.1194029850746268,diesel
33117,106.0,0.0,4.0,44.0,4.0,0.0,1.0,27.67295597484277,66.66666666666666,2.515723270440252,diesel
33118,760.0,5.0,23.0,622.0,36.0,7.0,17.0,42.31292517006803,51.70068027210885,1.5646258503401362,diesel
33119,6968.0,41.0,74.0,4509.0,263.0,69.0,48.0,37.66288005345807,58.20247243568326,0.6181089208152355,diesel
33120,805.0,2.0,9.0,443.0,27.0,8.0,6.0,34.07692307692308,61.92307692307693,0.6923076923076923,diesel
33121,94.0,0.0,0.0,46.0,5.0,0.0,0.0,31.724137931034484,64.82758620689654,0.0,diesel
33122,6767.0,49.0,180.0,5611.0,323.0,90.0,112.0,42.727688090161436,51.53061224489795,1.370697532744441,diesel
33123,1163.0,6.0,22.0,448.0,17.0,10.0,5.0,26.810293237582282,69.59904248952724,1.3165769000598444,diesel
33124,300.0,2.0,2.0,142.0,7.0,1.0,0.0,31.277533039647576,66.07929515418502,0.4405286343612335,diesel
33125,1065.0,11.0,13.0,404.0,9.0,8.0,4.0,26.68428005284016,70.3434610303831,0.8586525759577279,diesel
33126,403.0,1.0,5.0,152.0,6.0,2.0,2.0,26.619964973730298,70.57793345008757,0.8756567425569177,diesel
33127,105.0,0.0,1.0,41.0,3.0,0.0,1.0,27.1523178807947,69.5364238410596,0.6622516556291391,diesel
33128,294.0,1.0,3.0,128.0,2.0,3.0,1.0,29.629629629629626,68.05555555555556,0.6944444444444444,diesel
33129,90.0,0.0,0.0,31.0,6.0,1.0,1.0,24.031007751937985,69.76744186046511,0.0,diesel
33130,439.0,1.0,7.0,238.0,21.0,3.0,6.0,33.28671328671329,61.39860139860139,0.9790209790209791,diesel
33131,101.0,0.0,4.0,42.0,6.0,0.0,0.0,27.450980392156865,66.01307189542483,2.6143790849673203,diesel
33132,221.0,0.0,5.0,122.0,3.0,2.0,2.0,34.36619718309859,62.25352112676056,1.4084507042253522,diesel
33133,33.0,0.0,1.0,14.0,1.0,0.0,0.0,28.57142857142857,67.3469387755102,2.0408163265306123,diesel
33134,116.0,1.0,0.0,55.0,0.0,1.0,0.0,31.79190751445087,67.05202312138728,0.0,diesel
33135,60.0,0.0,2.0,23.0,1.0,0.0,0.0,26.744186046511626,69.76744186046511,2.3255813953488373,diesel
33136,117.0,0.0,1.0,47.0,2.0,0.0,1.0,27.976190476190478,69.64285714285714,0.5952380952380952,diesel
33137,98.0,0.0,1.0,40.0,0.0,1.0,0.0,28.57142857142857,70.0,0.7142857142857143,diesel
33138,3106.0,20.0,35.0,1888.0,85.0,23.0,35.0,36.36363636363637,59.82280431432974,0.6741140215716487,diesel
33139,47.0,0.0,1.0,14.0,1.0,1.0,0.0,21.875,73.4375,1.5625,diesel
33140,1690.0,2.0,31.0,1252.0,49.0,29.0,19.0,40.75520833333333,55.013020833333336,1.0091145833333335,diesel
33141,282.0,2.0,3.0,157.0,12.0,4.0,5.0,33.763440860215056,60.64516129032258,0.6451612903225806,diesel
33142,818.0,5.0,19.0,308.0,13.0,7.0,1.0,26.302305721605467,69.85482493595218,1.6225448334756618,diesel
33143,1098.0,5.0,22.0,550.0,26.0,11.0,9.0,31.958163858221965,63.80011621150494,1.2783265543288787,diesel
33144,339.0,2.0,3.0,174.0,7.0,7.0,6.0,32.342007434944236,63.01115241635687,0.5576208178438662,diesel
33145,256.0,0.0,4.0,169.0,10.0,2.0,2.0,38.1489841986456,57.78781038374717,0.9029345372460496,diesel
33146,955.0,3.0,13.0,374.0,19.0,5.0,2.0,27.27935813274982,69.65718453683442,0.9482129832239241,diesel
33147,192.0,0.0,3.0,86.0,4.0,1.0,1.0,29.965156794425084,66.89895470383276,1.0452961672473868,diesel
33148,32.0,0.0,1.0,20.0,0.0,0.0,1.0,37.03703703703704,59.25925925925925,1.8518518518518516,diesel
33149,61.0,0.0,1.0,25.0,0.0,0.0,1.0,28.40909090909091,69.31818181818183,1.1363636363636365,diesel
33150,150.0,0.0,5.0,49.0,4.0,3.0,0.0,23.22274881516588,71.09004739336493,2.3696682464454977,diesel
33151,425.0,1.0,7.0,160.0,3.0,4.0,1.0,26.622296173044923,70.71547420965058,1.1647254575707155,diesel
33152,61.0,1.0,2.0,23.0,1.0,1.0,0.0,25.842696629213485,68.53932584269663,2.247191011235955,diesel
33153,125.0,0.0,1.0,46.0,2.0,0.0,0.0,26.436781609195403,71.83908045977012,0.5747126436781609,diesel
33154,800.0,2.0,3.0,340.0,11.0,4.0,4.0,29.20962199312715,68.72852233676976,0.25773195876288657,diesel
33155,80.0,0.0,0.0,33.0,0.0,4.0,0.0,28.205128205128204,68.37606837606837,0.0,diesel
33156,139.0,2.0,3.0,48.0,5.0,2.0,0.0,24.120603015075375,69.84924623115577,1.507537688442211,diesel
33157,359.0,1.0,8.0,138.0,8.0,2.0,1.0,26.692456479690524,69.43907156673113,1.5473887814313347,diesel
33158,120.0,0.0,1.0,61.0,3.0,0.0,0.0,32.972972972972975,64.86486486486487,0.5405405405405406,diesel
33159,694.0,4.0,9.0,295.0,13.0,6.0,4.0,28.780487804878046,67.70731707317074,0.878048780487805,diesel
33160,241.0,2.0,3.0,146.0,9.0,3.0,5.0,35.69682151589242,58.924205378973106,0.7334963325183375,diesel
33161,330.0,1.0,7.0,147.0,7.0,4.0,1.0,29.577464788732392,66.39839034205231,1.4084507042253522,diesel
33162,7018.0,45.0,168.0,6809.0,351.0,77.0,123.0,46.665752861352885,48.098142690699746,1.1513946953601535,diesel
33163,193.0,2.0,1.0,74.0,5.0,2.0,1.0,26.618705035971225,69.42446043165468,0.3597122302158274,diesel
33164,617.0,5.0,7.0,412.0,28.0,7.0,6.0,38.07763401109057,57.024029574861366,0.6469500924214419,diesel
33165,1141.0,4.0,44.0,917.0,62.0,10.0,12.0,41.87214611872146,52.10045662100457,2.009132420091324,diesel
33166,210.0,0.0,1.0,82.0,1.0,0.0,2.0,27.7027027027027,70.94594594594594,0.33783783783783783,diesel
33167,5314.0,25.0,93.0,3592.0,214.0,87.0,77.0,38.204637311210384,56.519889385237185,0.9891512444160817,diesel
33168,252.0,1.0,5.0,118.0,4.0,6.0,1.0,30.490956072351423,65.11627906976744,1.2919896640826873,diesel
33169,40.0,0.0,1.0,22.0,1.0,1.0,0.0,33.84615384615385,61.53846153846154,1.5384615384615385,diesel
33170,317.0,3.0,0.0,144.0,8.0,5.0,4.0,29.93762993762994,65.9043659043659,0.0,diesel
33171,110.0,0.0,1.0,40.0,1.0,1.0,1.0,25.97402597402597,71.42857142857143,0.6493506493506493,diesel
33172,120.0,0.0,2.0,68.0,0.0,0.0,2.0,35.41666666666667,62.5,1.0416666666666665,diesel
33173,83.0,0.0,1.0,35.0,1.0,1.0,1.0,28.688524590163933,68.0327868852459,0.819672131147541,diesel
33174,448.0,5.0,4.0,258.0,12.0,1.0,5.0,35.19781718963165,61.11869031377899,0.5457025920873124,diesel
33175,353.0,4.0,3.0,111.0,6.0,2.0,0.0,23.173277661795407,73.69519832985387,0.6263048016701461,diesel
33176,143.0,0.0,6.0,84.0,1.0,1.0,1.0,35.59322033898305,60.59322033898306,2.5423728813559325,diesel
33177,1129.0,3.0,13.0,561.0,13.0,7.0,7.0,32.37160992498557,65.1471436814772,0.7501442585112521,diesel
33178,169.0,0.0,3.0,106.0,5.0,5.0,1.0,36.67820069204152,58.47750865051903,1.0380622837370241,diesel
33179,1217.0,3.0,26.0,697.0,52.0,9.0,3.0,34.728450423517685,60.63776781265571,1.295465869456901,diesel
33180,75.0,0.0,2.0,44.0,2.0,1.0,1.0,35.199999999999996,60.0,1.6,diesel
33181,138.0,0.0,1.0,62.0,0.0,0.0,0.0,30.845771144278604,68.65671641791045,0.4975124378109453,diesel
33182,293.0,0.0,6.0,181.0,10.0,10.0,2.0,36.05577689243028,58.366533864541836,1.1952191235059761,diesel
33183,670.0,1.0,9.0,274.0,7.0,5.0,4.0,28.24742268041237,69.0721649484536,0.9278350515463918,diesel
33184,260.0,0.0,6.0,126.0,2.0,1.0,0.0,31.89873417721519,65.82278481012658,1.5189873417721518,diesel
33185,813.0,3.0,13.0,415.0,24.0,5.0,5.0,32.472613458528954,63.6150234741784,1.0172143974960877,diesel
33186,309.0,1.0,5.0,147.0,8.0,2.0,1.0,31.07822410147992,65.3276955602537,1.0570824524312896,diesel
33187,494.0,4.0,4.0,271.0,4.0,5.0,2.0,34.566326530612244,63.01020408163265,0.5102040816326531,diesel
33188,86.0,0.0,0.0,37.0,4.0,2.0,2.0,28.24427480916031,65.64885496183206,0.0,diesel
33189,188.0,0.0,3.0,87.0,2.0,1.0,2.0,30.742049469964666,66.43109540636041,1.0600706713780919,diesel
33190,56.0,2.0,0.0,29.0,1.0,0.0,0.0,32.95454545454545,63.63636363636363,0.0,diesel
33191,242.0,0.0,1.0,93.0,5.0,3.0,2.0,26.878612716763005,69.94219653179191,0.2890173410404624,diesel
33192,6788.0,33.0,171.0,7186.0,393.0,87.0,131.0,48.5901683683819,45.89897897085672,1.1562647913990127,essence
33193,773.0,2.0,13.0,482.0,17.0,6.0,6.0,37.10546574287914,59.50731331793687,1.0007698229407236,diesel
33194,317.0,0.0,4.0,163.0,8.0,4.0,3.0,32.66533066132264,63.52705410821643,0.8016032064128256,diesel
33195,461.0,2.0,3.0,219.0,10.0,8.0,2.0,31.06382978723404,65.39007092198581,0.425531914893617,diesel
33196,88.0,0.0,0.0,40.0,1.0,0.0,1.0,30.76923076923077,67.6923076923077,0.0,diesel
33197,206.0,1.0,2.0,59.0,6.0,1.0,2.0,21.299638989169676,74.36823104693141,0.7220216606498195,diesel
