COMMUNE_CODE,PARC_2011,PARC_2022,evo_11_22
02137,41,56,36.58536585365854
02138,76,79,3.9473684210526314
02139,211,206,-2.3696682464454977
02140,182,185,1.6483516483516485
02141,669,591,-11.659192825112108
02142,99,103,4.040404040404041
02143,99,94,-5.05050505050505
02144,49,49,0.0
02145,247,235,-4.8582995951417
02146,35,30,-14.285714285714285
02148,101,96,-4.9504950495049505
02149,19,27,42.10526315789473
02150,28,21,-25.0
02151,45,41,-8.88888888888889
02152,37,40,8.108108108108109
02153,324,331,2.1604938271604937
02154,131,134,2.2900763358778624
02155,81,70,-13.580246913580247
02156,102,92,-9.803921568627452
02157,330,374,13.333333333333334
02158,91,115,26.373626373626376
02159,120,135,12.5
02160,210,204,-2.857142857142857
02162,87,115,32.18390804597701
02163,923,956,3.5752979414951245
02164,146,144,-1.36986301369863
02165,602,664,10.299003322259136
02166,132,160,21.21212121212121
02167,323,375,16.09907120743034
02168,4772,4124,-13.57921207041073
02169,29,38,31.03448275862069
02170,67,55,-17.91044776119403
02171,45,42,-6.666666666666667
02172,111,113,1.8018018018018018
02173,3604,3488,-3.218645948945616
02174,337,347,2.967359050445104
02175,68,55,-19.11764705882353
02176,79,74,-6.329113924050633
02177,61,61,0.0
02178,46,55,19.565217391304348
02179,142,152,7.042253521126761
02180,283,280,-1.0600706713780919
02181,33,36,9.090909090909092
02182,59,65,10.16949152542373
02183,75,82,9.333333333333334
02184,136,125,-8.088235294117647
02185,158,187,18.354430379746837
02186,520,473,-9.038461538461538
02187,372,372,0.0
02188,63,67,6.349206349206349
02189,135,143,5.9259259259259265
02190,250,230,-8.0
02191,207,204,-1.4492753623188406
02192,167,161,-3.592814371257485
02193,24,37,54.166666666666664
02194,79,81,2.5316455696202533
02195,367,416,13.35149863760218
02196,158,162,2.5316455696202533
02197,215,235,9.30232558139535
02198,94,105,11.702127659574469
02199,232,272,17.24137931034483
02200,57,66,15.789473684210526
02201,153,167,9.15032679738562
02203,445,518,16.40449438202247
02204,34,41,20.588235294117645
02205,76,92,21.052631578947366
02206,38,29,-23.684210526315788
02207,67,83,23.88059701492537
02208,112,116,3.571428571428571
02209,236,242,2.5423728813559325
02210,160,155,-3.125
02211,92,138,50.0
02212,320,334,4.375
02213,135,137,1.4814814814814816
02214,18,24,33.33333333333333
02215,319,379,18.808777429467085
02216,165,157,-4.848484848484849
02217,401,417,3.99002493765586
02218,233,261,12.017167381974248
02219,59,70,18.64406779661017
02220,168,181,7.738095238095238
02221,86,79,-8.13953488372093
02222,17,10,-41.17647058823529
02223,125,127,1.6
02224,173,153,-11.560693641618498
02225,25,26,4.0
02226,593,646,8.937605396290051
02227,47,56,19.148936170212767
02228,122,131,7.377049180327869
02229,21,21,0.0
02230,62,75,20.967741935483872
02231,472,361,-23.516949152542374
02232,125,159,27.200000000000003
02233,81,62,-23.456790123456788
02234,32,35,9.375
02235,42,59,40.476190476190474
02236,123,144,17.073170731707318
02237,536,514,-4.104477611940299
02238,670,663,-1.0447761194029852
02239,381,426,11.811023622047244
02240,91,98,7.6923076923076925
02241,46,43,-6.521739130434782
02242,203,217,6.896551724137931
02243,927,961,3.6677454153182305
02244,23,23,0.0
02245,531,537,1.1299435028248588
02246,299,261,-12.709030100334449
02248,64,60,-6.25
02249,43,37,-13.953488372093023
02250,35,34,-2.857142857142857
02251,12,10,-16.666666666666664
02252,32,42,31.25
02253,130,142,9.230769230769232
02254,45,59,31.11111111111111
02255,61,72,18.0327868852459
02256,53,50,-5.660377358490567
02257,163,137,-15.950920245398773
02258,166,206,24.096385542168676
02259,188,181,-3.723404255319149
02260,206,255,23.78640776699029
02261,158,163,3.1645569620253164
02262,89,99,11.235955056179774
02263,46,53,15.217391304347828
02264,288,341,18.40277777777778
02265,44,35,-20.454545454545457
02266,23,22,-4.3478260869565215
02267,123,128,4.0650406504065035
02268,246,283,15.040650406504067
02269,55,64,16.363636363636363
02270,52,70,34.61538461538461
02271,56,56,0.0
02272,34,42,23.52941176470588
02273,73,84,15.068493150684931
02274,84,93,10.714285714285714
02275,124,117,-5.64516129032258
02276,56,68,21.428571428571427
02277,135,135,0.0
02278,11,16,45.45454545454545
02279,257,271,5.447470817120623
02280,168,169,0.5952380952380952
02281,112,134,19.642857142857142
02282,171,186,8.771929824561402
02283,124,122,-1.6129032258064515
02284,43,46,6.976744186046512
02286,330,346,4.848484848484849
02287,500,464,-7.199999999999999
02288,125,154,23.200000000000003
02289,190,156,-17.894736842105264
02290,951,925,-2.7339642481598316
02291,164,154,-6.097560975609756
02292,371,438,18.059299191374663
02293,212,213,0.4716981132075472
02294,94,116,23.404255319148938
02295,346,341,-1.4450867052023122
02296,469,455,-2.9850746268656714
02297,41,55,34.146341463414636
02298,578,575,-0.5190311418685121
02299,222,228,2.7027027027027026
02302,145,172,18.620689655172416
02303,259,250,-3.474903474903475
02304,807,744,-7.806691449814126
02305,1028,1005,-2.237354085603113
02306,250,241,-3.5999999999999996
02307,785,763,-2.802547770700637
02308,200,215,7.5
02309,233,268,15.021459227467812
02310,116,129,11.206896551724139
02311,58,56,-3.4482758620689653
02312,434,443,2.0737327188940093
02313,176,180,2.272727272727273
02315,582,640,9.965635738831615
02316,75,60,-20.0
02317,76,74,-2.631578947368421
02318,549,566,3.096539162112933
02319,174,196,12.643678160919542
02320,115,101,-12.173913043478262
02321,366,399,9.01639344262295
02322,178,165,-7.303370786516854
02323,68,73,7.352941176470589
02324,107,120,12.149532710280374
02326,224,223,-0.4464285714285714
02327,80,69,-13.750000000000002
02328,250,243,-2.8000000000000003
02329,173,173,0.0
02330,189,180,-4.761904761904762
02331,58,50,-13.793103448275861
02332,104,120,15.384615384615385
02333,68,62,-8.823529411764707
02334,1091,1118,2.474793767186068
02335,94,91,-3.1914893617021276
02336,434,459,5.76036866359447
02337,92,104,13.043478260869565
02338,89,107,20.224719101123593
02339,290,287,-1.0344827586206897
02340,1856,1841,-0.8081896551724138
02341,117,126,7.6923076923076925
02342,60,60,0.0
02343,33,30,-9.090909090909092
02345,14,17,21.428571428571427
02346,282,269,-4.609929078014184
02347,188,184,-2.127659574468085
02349,28,32,14.285714285714285
02350,69,58,-15.942028985507244
02351,49,60,22.448979591836736
02352,205,216,5.365853658536586
02353,118,133,12.711864406779661
02354,37,43,16.216216216216218
02355,348,350,0.5747126436781609
02356,87,100,14.942528735632186
02357,31,31,0.0
02358,157,150,-4.45859872611465
02359,386,453,17.357512953367877
02360,986,1029,4.36105476673428
02361,1549,1417,-8.521626856036152
02362,104,114,9.615384615384617
02363,183,187,2.185792349726776
02364,105,98,-6.666666666666667
02366,120,158,31.666666666666664
02367,54,66,22.22222222222222
02368,223,250,12.10762331838565
02369,91,111,21.978021978021978
02370,223,244,9.417040358744394
02371,536,482,-10.074626865671641
02372,149,159,6.7114093959731544
02373,109,117,7.339449541284404
02374,321,290,-9.657320872274143
02375,54,68,25.925925925925924
02376,78,68,-12.82051282051282
02377,64,68,6.25
02378,65,60,-7.6923076923076925
02379,98,107,9.183673469387756
02380,12,17,41.66666666666667
02381,2710,2401,-11.402214022140221
02382,582,483,-17.010309278350515
02383,604,576,-4.635761589403973
02384,28,31,10.714285714285714
02385,82,68,-17.073170731707318
02386,98,106,8.16326530612245
02387,420,412,-1.9047619047619049
02388,99,108,9.090909090909092
02389,225,253,12.444444444444445
02390,115,102,-11.304347826086957
02391,89,91,2.247191011235955
02392,143,140,-2.097902097902098
02393,62,57,-8.064516129032258
02395,58,57,-1.7241379310344827
02396,22,18,-18.181818181818183
02397,486,505,3.909465020576132
02398,104,113,8.653846153846153
02399,211,257,21.80094786729858
02400,63,64,1.5873015873015872
02401,91,100,9.89010989010989
02402,23,20,-13.043478260869565
02403,118,119,0.847457627118644
02404,75,102,36.0
02405,233,255,9.44206008583691
02406,51,67,31.372549019607842
02407,82,102,24.390243902439025
02408,7754,6864,-11.477946866133609
02409,117,122,4.273504273504273
02410,108,107,-0.9259259259259258
02411,82,96,17.073170731707318
02412,45,44,-2.2222222222222223
02413,117,118,0.8547008547008548
02414,88,92,4.545454545454546
02415,67,63,-5.970149253731343
02416,202,199,-1.4851485148514851
02417,38,52,36.84210526315789
02418,79,86,8.860759493670885
02419,141,138,-2.127659574468085
02420,329,316,-3.951367781155015
02421,26,32,23.076923076923077
02422,299,294,-1.6722408026755853
02423,177,192,8.47457627118644
02424,43,42,-2.3255813953488373
02425,67,77,14.925373134328357
02426,230,239,3.91304347826087
02427,58,49,-15.517241379310345
02428,28,25,-10.714285714285714
02429,56,53,-5.357142857142857
02430,424,475,12.028301886792454
02431,171,162,-5.263157894736842
02432,78,76,-2.564102564102564
02433,99,126,27.27272727272727
02435,39,30,-23.076923076923077
02438,121,112,-7.43801652892562
02439,421,468,11.163895486935866
02440,65,68,4.615384615384616
02441,89,92,3.3707865168539324
02442,40,32,-20.0
02443,68,71,4.411764705882353
02444,62,53,-14.516129032258066
02445,102,105,2.941176470588235
02446,53,44,-16.9811320754717
02447,59,65,10.16949152542373
02448,56,59,5.357142857142857
02449,32,36,12.5
02450,153,150,-1.9607843137254901
02451,65,52,-20.0
02452,104,107,2.8846153846153846
02453,183,213,16.39344262295082
02454,164,177,7.926829268292683
02455,86,72,-16.27906976744186
02456,141,150,6.382978723404255
02457,160,182,13.750000000000002
02458,341,387,13.48973607038123
02459,80,72,-10.0
02460,80,95,18.75
02461,163,181,11.042944785276074
02462,109,105,-3.669724770642202
02463,38,36,-5.263157894736842
02464,138,168,21.73913043478261
02465,181,205,13.259668508287293
02466,48,54,12.5
02467,19,23,21.052631578947366
02468,992,842,-15.120967741935484
02469,185,181,-2.1621621621621623
02470,195,164,-15.897435897435896
02471,45,56,24.444444444444443
